tSNE_1,tSNE_2,KMeans_Profile,Customer_Profile
-13.370607,20.114773,1,4
42.61976,-32.90987,3,2
-20.451065,-23.33241,0,3
-8.617431,43.911472,1,1
-35.545837,9.302596,1,1
13.635328,55.248085,1,5
20.58201,-19.344578,3,3
60.27903,-21.74207,2,2
-34.23941,-42.194965,0,4
-49.789516,-30.850952,0,4
-11.255083,17.37886,1,1
60.50479,-19.921198,2,2
-36.233246,5.439427,0,1
-37.447517,-39.505966,0,4
-53.83191,-13.31397,0,4
-5.2103744,58.00563,1,1
-33.156113,55.50944,1,1
34.73105,-8.985782,3,2
11.863119,-30.09225,3,3
32.764576,-31.763523,3,2
38.184093,-17.619482,3,3
-21.440563,-26.61147,0,4
55.715816,-26.103296,2,2
69.72477,-22.454788,2,2
-51.564713,29.161465,1,1
-37.18451,-47.992313,0,4
-10.806754,-34.622414,0,3
61.288296,-23.634096,2,2
-37.671326,-34.318645,0,4
-3.7974076,65.93769,1,5
65.23501,-29.037243,2,2
-39.053234,16.642336,1,1
-30.961834,36.33087,1,1
75.73514,-3.9825528,2,2
49.52562,-21.78787,2,2
51.25016,-7.8848557,2,2
18.510445,3.7856336,3,3
59.56462,-20.560225,2,2
-28.76451,10.858299,1,1
16.27074,24.991646,1,5
81.37439,-15.709043,2,2
-44.846504,-18.058119,0,4
-47.408703,8.849518,0,1
4.453669,18.252089,1,5
65.67071,-25.113693,2,2
19.924896,-15.517179,3,2
-54.515766,-29.014305,0,4
35.603386,-36.785492,3,2
-46.51807,-28.15233,0,4
-23.980381,46.20379,1,1
31.180729,-36.82781,3,2
-29.075413,34.82296,1,1
-49.780613,26.293581,1,1
-17.310791,55.4109,1,1
4.034987,-10.061316,3,3
16.658136,37.197544,1,5
-26.9004,59.620525,1,1
-15.463255,-53.37084,0,4
82.2195,-16.194124,2,2
-0.9797194,65.51317,1,5
-18.006666,68.31283,1,1
-4.8643293,55.331036,1,1
5.2767096,54.349415,1,5
-40.372658,-30.400482,0,4
-49.46931,-37.713886,0,4
-10.27125,0.43595782,0,5
25.600204,-11.107932,3,3
72.24407,-15.862978,2,2
28.789406,-22.591864,3,2
-46.62126,-18.450577,0,4
1.2916719,52.325756,1,5
-12.076693,-1.0258359,0,5
-38.565056,-26.463432,0,4
85.715385,-6.565126,2,2
5.63948,-33.050114,3,3
-2.9539526,14.790312,1,5
35.11157,-30.385033,3,2
-12.250682,49.80551,1,1
-43.46329,19.978846,1,1
-45.11652,0.91563,0,1
13.209388,34.154278,1,5
-41.547173,-46.28944,0,4
-17.035978,-44.215607,0,4
-29.56145,22.116447,1,1
-33.774853,26.070522,1,5
3.0752578,16.639208,1,5
-28.581419,-45.466034,0,4
-36.755875,30.723856,1,1
-42.40727,-51.467503,0,4
-4.0103984,-19.261095,0,4
14.185059,59.388355,1,5
6.77536,39.237568,1,5
13.331512,-23.376982,3,3
8.910575,-24.069838,3,3
-40.48436,1.4386497,0,5
20.987612,34.940487,1,5
-10.413471,42.13754,1,1
-14.959456,31.829166,1,1
15.357081,32.46933,1,5
28.306238,4.17262,3,3
59.126606,-7.315773,2,2
-15.917875,-27.47187,0,4
-25.119434,59.349796,1,1
19.462818,-18.226809,3,3
13.504218,32.803436,1,5
-53.741695,-30.44195,0,4
21.210909,-9.322013,3,3
-17.281658,0.86020833,0,3
21.83529,-14.171321,3,3
74.11666,-21.824389,2,2
10.412951,53.494137,1,5
13.816702,27.13105,1,5
-26.861668,-22.022518,0,4
-14.526764,34.263474,1,5
59.57941,-30.750416,2,2
25.151497,4.9755898,3,3
35.29236,-5.9097195,3,2
-52.194035,19.816668,1,1
-21.738829,29.322895,1,5
13.140432,58.386513,1,5
7.277898,45.249542,1,5
-19.430908,18.443829,1,5
-1.7454159,28.660557,1,1
22.178345,44.43689,1,5
-3.1204455,16.592657,1,5
59.34099,-21.177933,2,2
13.183774,38.60607,1,5
11.3228655,38.666058,1,5
-0.43609345,40.497986,1,1
-41.634777,19.220247,1,5
-37.129627,-55.25193,0,4
13.357792,65.11878,1,5
-52.563927,6.266368,0,1
6.3236732,3.14528,3,1
-45.649563,-5.169473,0,4
0.38957363,66.95017,1,1
-25.523548,30.389996,1,5
13.47124,-15.685939,3,3
21.63457,36.41928,1,5
57.114452,-8.900462,2,2
-29.6336,-45.279297,0,4
37.249695,-30.342388,3,2
-41.20458,27.246786,1,5
-5.229331,69.13676,1,5
29.251133,-35.18395,3,2
71.030075,-23.222034,2,2
11.040373,-34.84557,3,3
17.282978,5.231446,3,3
-20.631079,64.536896,1,1
0.3159977,65.46382,1,5
5.1072874,-27.498821,3,3
30.721087,-11.749986,3,3
-2.8275533,37.216698,1,5
-54.882496,-7.277387,0,1
-9.344958,51.464672,1,1
5.080591,33.408535,1,5
23.23128,3.3037634,3,3
-25.787424,59.434357,1,5
37.411865,-2.9972725,3,3
82.90394,-7.9889097,2,2
-46.27605,13.121781,1,1
-17.333847,64.868195,1,1
19.215393,-29.589762,3,3
-49.374622,36.069496,1,1
-8.409678,51.84871,1,1
-48.325424,28.545374,1,5
-37.14121,11.882988,1,5
78.09095,-10.013428,2,2
7.0542665,6.4873996,1,1
-30.200108,11.754385,0,5
-18.850876,64.642166,1,1
5.1439185,50.490204,1,5
18.590952,-26.54698,3,3
-37.60537,-24.138453,0,4
10.259254,47.72899,1,5
-26.827805,-52.870216,0,4
-27.635515,33.099506,1,1
-31.988026,-2.0738368,0,4
16.234295,42.08293,1,5
-47.404995,15.277861,1,1
47.240704,-24.907005,3,2
-8.931169,52.86359,1,1
-26.4218,-19.029518,0,4
55.710983,-16.15684,2,2
5.8597164,19.970707,1,5
15.875672,39.34691,1,5
35.959587,-17.1147,3,3
40.8952,-19.753477,3,2
13.429322,47.914124,1,5
-21.764946,-40.626175,0,4
-21.255184,33.49083,1,1
37.202,-31.821894,3,2
-14.329696,24.542614,1,5
77.87861,-10.56557,2,2
-53.71511,-38.7162,0,4
60.518284,-17.025406,2,2
-44.08937,-41.421963,0,4
-27.578335,-54.843693,0,4
73.92257,-5.6009254,2,2
20.995949,46.57638,1,5
-2.850114,29.929663,1,5
-49.0324,-11.532751,0,4
4.658993,47.836784,1,5
-3.5128043,28.82878,1,5
-52.133583,-39.46392,0,3
23.208725,-10.233519,3,3
64.01133,-14.394711,2,2
2.464388,16.364143,1,5
14.662745,61.111744,1,5
-43.78411,-4.6675224,0,4
84.16148,-17.26757,2,2
81.41703,-13.563399,2,2
-21.324915,32.135616,1,1
-21.852974,-35.869133,0,4
-36.80267,0.9693702,0,4
-27.711834,29.51266,1,5
-13.491896,-23.056921,0,4
-13.589615,-38.09252,0,3
-14.9822445,-43.13602,0,3
11.478496,54.58862,1,5
-26.405245,-22.603502,0,4
26.618069,21.337725,1,2
13.168586,65.50788,1,5
-18.433083,-21.647188,0,3
7.4428616,1.0871596,1,3
4.736527,33.348495,1,5
2.4223125,37.667217,1,5
68.53278,-4.780794,2,2
5.7864876,59.20116,1,5
62.691864,-26.543224,2,2
-10.339887,-29.462015,0,3
65.64793,-23.974625,2,2
-55.936447,-13.160312,0,4
-7.1663103,65.86389,1,1
60.078278,-9.255288,2,2
-44.90973,-14.32198,0,4
-32.467617,7.212548,0,5
-6.248999,55.92398,1,1
-30.234741,-1.1576835,0,5
-27.082033,53.937813,1,1
81.03061,-4.965536,2,2
-30.306599,53.249317,1,1
-30.769867,45.59562,1,1
68.84638,-10.399995,2,2
60.456264,-29.817698,2,2
-26.547646,47.093414,1,1
20.871828,39.508762,1,5
-38.56174,-48.41667,0,4
13.288169,65.407715,1,5
-22.158848,-23.202356,0,3
-9.981026,30.761097,1,1
-29.174387,52.298042,1,5
10.345279,6.318128,1,3
-19.525032,9.38873,1,5
27.88077,-4.1815047,3,3
-44.70625,6.2510757,0,5
23.862965,-4.122136,3,3
-17.183933,5.8945546,0,5
14.182553,-2.7975466,3,3
-10.445838,57.149464,1,1
6.473925,57.428844,1,1
2.8037312,34.15534,1,5
-47.1653,-36.70693,0,4
-36.149628,-38.185204,0,4
69.3299,-25.038591,2,2
18.9072,44.47884,1,5
-24.91853,-28.653936,0,4
-31.510685,-30.404871,0,4
49.010105,-22.677937,3,2
26.15216,-22.866117,3,2
-13.608815,18.8339,1,1
-26.23873,32.395634,1,5
14.32723,52.9028,1,5
-19.386244,30.74038,1,1
-25.042633,-52.391926,0,4
20.876665,-1.8200829,3,3
28.898062,2.3734894,3,3
28.603003,-33.07711,3,3
-23.336542,18.449497,1,1
44.02444,-27.879322,3,2
6.2926064,47.184967,1,5
28.822935,-35.6154,3,3
-55.27229,-31.11338,0,4
12.305899,56.267822,1,5
6.9325967,-3.8630736,3,3
-10.251847,-1.5416307,0,5
-1.8122514,28.88997,1,1
-50.196007,-19.318228,0,4
3.062352,-0.7203483,3,4
19.184572,28.650417,1,5
-50.265194,31.58188,1,5
44.765427,-32.37792,3,2
2.188254,61.646313,1,1
64.34878,-12.521842,2,2
-40.879658,25.607298,1,1
64.31391,-13.126526,2,2
25.645006,-21.632757,3,2
-3.4047236,8.385203,1,3
-40.829243,-36.299923,0,4
-24.729885,-53.749622,0,4
14.620198,-24.406788,3,3
4.758532,-36.94241,3,2
-10.896141,16.551779,1,5
67.92784,-11.372239,2,2
9.329874,-27.532948,3,3
67.49815,-1.9335773,2,2
41.142143,-5.527423,3,2
11.690061,48.0553,3,5
17.674112,21.909641,1,5
65.887085,-11.374323,2,2
6.3673916,-8.691546,3,3
68.7727,-12.32926,2,2
-20.384998,12.564986,1,1
-3.5024307,8.604558,1,1
89.5908,-12.218314,2,2
-7.7157006,-32.53626,0,4
-20.772804,-39.840424,0,3
-37.25245,29.764841,1,1
29.12209,-40.03545,3,2
87.77146,-12.089237,2,2
-1.8019805,20.842173,1,5
11.427255,29.596554,1,5
-42.8354,-5.393623,0,1
-45.170757,-48.11137,0,4
71.280754,-26.760427,2,2
73.18928,-20.180813,2,2
3.5100346,16.754427,1,5
-46.578144,21.390276,1,1
29.110542,-13.810893,3,3
-41.971634,-38.81782,0,4
-11.5276,-25.326906,0,4
-14.410125,68.804375,1,1
-40.377888,-0.32234618,0,1
14.126796,26.134148,1,3
70.97959,-1.1943749,2,2
-20.413162,-39.582573,0,4
59.579357,-27.744658,2,2
10.047371,-9.606561,3,3
51.17007,-17.735212,2,2
-1.9702755,28.323877,1,1
-29.357073,54.627796,1,5
25.768764,-10.98151,3,3
-34.745625,-10.479995,0,5
40.013493,4.1423783,2,3
19.875868,48.849205,1,5
-5.888324,-35.516632,0,3
9.357335,48.305214,1,5
-56.716335,-36.183067,0,4
5.3953195,-13.433353,3,3
62.837673,-28.265764,2,2
-2.5279481,-37.232933,3,3
-18.153128,-12.94702,0,3
-10.344393,59.388622,1,1
-27.245567,-2.653182,0,5
61.840622,-6.544543,2,2
-7.5345726,42.059277,1,5
-22.131226,19.600393,1,5
-48.212975,36.08189,1,1
-23.515385,-23.054323,0,4
43.69845,-25.288532,3,2
-15.682584,6.0436435,0,5
3.6516812,68.175,1,5
3.877868,23.201656,1,5
38.087643,-18.711662,3,3
4.612919,48.842827,1,5
35.07879,-8.056336,3,2
-0.36974496,-40.189922,3,3
29.414661,-7.659135,3,3
71.62886,-15.417726,2,2
-49.82536,27.41037,1,1
10.7177725,55.48003,1,1
17.962378,39.68952,1,5
-50.323246,-16.88115,0,4
-49.353836,21.60039,1,1
-22.729523,34.69416,1,5
47.003998,-3.705219,2,2
70.24748,-7.3667965,2,2
-35.619072,18.66814,1,5
-13.11224,37.552624,1,5
-53.4653,-38.967823,0,4
19.68383,-31.212446,3,2
20.357931,3.8430707,3,3
-39.91777,-27.034103,0,4
59.010464,-24.95513,2,2
84.76838,-3.8102717,2,2
16.189192,22.987373,3,5
-35.702053,6.756077,0,1
6.197703,48.16105,1,5
19.122652,-4.721313,3,3
-0.29514048,49.033978,1,5
0.036956582,15.873326,1,5
13.742225,63.807854,1,5
-0.8627706,-37.331795,0,3
-35.861874,20.983604,1,1
12.287314,-24.184942,3,3
16.472193,-12.851967,3,3
-47.109005,26.995993,1,1
-7.806593,35.3241,1,1
48.722374,-18.28353,3,2
-7.786137,-22.052475,0,3
-18.944576,-26.473955,0,5
12.653058,59.10466,1,5
29.066168,2.7357783,3,3
-1.1138278,27.54826,1,5
4.49331,18.253275,1,5
4.457363,-23.610016,3,3
19.849148,2.34642,3,2
17.093468,5.2802057,3,3
64.79716,-11.985849,2,2
-4.6967816,56.086254,1,1
13.372083,31.830189,1,5
-47.409237,-35.8081,0,4
-2.0002058,17.937836,1,5
32.149666,-37.974083,3,2
46.086422,-27.070356,2,2
16.542105,-15.715574,3,3
-42.219234,26.181295,1,1
-56.886387,-35.584885,0,4
27.304394,-19.829643,3,3
-40.353943,-39.791912,0,4
-30.041992,-1.9859092,0,1
-20.83748,45.61093,1,5
-16.461864,32.77309,1,1
-49.35177,-10.678974,0,5
-4.166538,-14.199578,3,3
-9.36504,29.807182,1,5
-0.5248315,-25.198908,3,3
-27.854082,-37.028576,0,4
-0.1588235,-32.721798,3,3
-22.857906,-47.331387,0,3
12.692598,-6.754686,3,3
8.857127,50.776424,1,5
-8.01886,32.20654,1,5
-45.946743,-36.210175,0,4
39.950542,-13.252067,3,2
58.800735,-20.633263,2,2
3.3074257,-12.31925,3,3
6.7933683,58.88938,1,1
-12.264077,-0.9375943,0,4
-33.23099,5.968315,0,1
66.54942,-23.751472,2,2
67.104866,-9.753888,2,2
-20.444614,53.46625,1,1
-47.450653,37.88452,1,1
-41.195713,-20.527208,0,3
56.376507,-21.288042,2,2
-3.9517882,38.794636,1,5
-40.872936,35.22085,1,1
-38.03604,3.705734,0,1
45.237976,-16.054955,2,2
29.753965,0.9881792,3,3
38.645294,-17.106571,3,3
-44.459034,17.904732,1,1
12.677949,5.5559335,3,3
-53.23821,-34.900185,0,4
48.2799,-24.497448,2,2
-51.93578,-43.583965,0,4
-25.702827,32.412853,1,1
-18.464172,-56.194145,0,4
80.69691,-8.305568,2,2
32.705055,-31.743275,3,2
16.922483,49.1005,1,5
52.42577,-4.039048,2,2
-51.67527,-14.352795,0,4
-19.140396,67.77634,1,5
-53.194122,-34.37578,0,4
-4.965615,10.70561,1,1
79.11309,-21.18475,2,2
19.95497,52.430836,1,5
12.291222,-12.205365,3,3
-26.271662,-37.17366,0,4
-37.651398,8.929976,1,1
74.13753,-24.900381,2,2
26.849386,-20.04044,3,3
-18.787905,10.010583,0,5
-26.781916,-3.6082082,0,5
-42.58815,-40.51156,0,4
-2.8657188,-14.760158,3,3
-48.469055,-37.854797,0,4
68.75741,-4.7070546,2,2
27.745834,-36.506504,3,3
26.066393,-32.721767,3,3
-9.561505,-29.158022,0,3
-27.62196,26.292044,1,5
-33.59824,-49.780457,0,4
-41.75065,-4.1470466,0,4
-33.07444,-45.75358,0,5
9.959891,-14.711363,3,3
-12.14464,32.620396,1,5
30.846575,-26.225906,3,2
31.979298,-22.35992,3,2
9.727737,-27.50826,3,3
-25.989927,40.866608,1,1
54.23853,-15.341455,2,2
-58.79823,-24.930712,0,5
-37.056435,32.809334,1,1
-43.081432,-19.726454,0,4
30.94353,-40.01648,3,2
55.14348,4.2118554,2,2
3.7732525,-11.270859,3,1
-7.980256,62.94993,1,1
16.674711,-23.766922,3,3
-36.651196,19.845793,1,1
-4.608713,68.26066,1,1
-44.108368,-16.566374,0,4
50.957535,-4.740098,2,2
82.80215,-2.6916022,2,2
-39.615395,-18.045738,0,4
-11.581497,15.442873,1,1
-35.531067,-47.169437,0,4
-41.608784,-12.678642,0,4
23.1138,41.924637,1,5
47.5905,-7.2176723,3,2
86.284004,-16.916624,2,2
-31.872162,13.390052,1,1
9.676434,8.799718,1,2
-51.651325,-16.452095,0,1
-28.740515,40.62693,1,5
-37.461517,14.614468,1,1
-33.342197,-1.0842992,0,4
-52.842056,-33.473003,0,4
70.6213,-17.72498,2,2
-20.431904,-17.687273,0,3
-10.635008,-36.156956,0,3
-48.69554,33.469147,1,5
37.936882,-32.106655,3,2
23.751104,7.0622044,3,3
-29.668901,-47.94817,0,4
82.86001,-3.818264,2,2
-9.436055,61.508247,1,1
13.682779,-5.1470695,3,3
-30.002201,-35.568604,0,4
69.055984,-28.654179,2,2
-22.563498,18.913038,1,5
89.037315,-13.3181505,2,2
-45.903214,30.536291,1,1
-38.96557,-13.459507,0,4
34.433926,-36.591797,3,2
-38.49593,28.384817,1,3
-46.25826,13.577916,1,5
-40.988274,-46.63315,0,4
82.356415,-2.2639751,2,2
-16.143827,2.9334874,0,5
16.339407,36.008137,1,5
10.840911,6.0208154,3,3
-6.82087,19.687763,1,1
14.089758,63.87858,1,5
-27.57423,-54.951164,0,4
58.85411,6.0792627,2,2
3.412996,21.728874,1,5
-5.8226304,-35.59167,0,3
41.487427,-0.2439529,3,3
43.48532,-16.992168,2,2
-33.111794,-50.754707,0,4
-18.650795,48.62064,1,5
-11.812039,62.892094,1,1
-39.084686,17.296206,1,1
84.495834,-4.086999,2,2
-11.824142,-2.4333766,0,4
-38.85332,-23.098757,0,4
-24.44616,61.477543,1,5
-34.72077,52.793266,1,1
72.608505,-19.703938,2,2
-28.197594,27.992764,1,5
46.943882,-13.108886,3,3
18.35993,-0.7323862,3,3
5.3045497,0.022638537,1,3
-52.510536,-16.290249,0,4
69.74451,2.089081,2,2
-1.2160046,32.861206,1,5
-33.82712,10.860511,0,4
55.242924,-8.650625,2,2
30.932104,-24.319998,3,2
-13.270276,51.566433,1,1
-38.234123,29.914192,1,1
8.367007,-2.940542,3,3
-17.49989,-49.519012,0,4
-35.152306,-26.358953,0,4
-26.0765,10.254574,0,4
3.086138,-8.898232,3,3
-58.278305,-16.205364,0,4
61.30948,-26.811005,2,2
-50.577133,-32.83924,0,4
-15.8160305,2.9381068,0,4
1.3146719,-22.699821,3,3
61.11417,-9.483261,2,2
-24.559668,-5.1076174,0,4
-24.973488,42.422443,1,5
-56.364132,-8.505777,0,4
76.69908,-10.324373,2,2
-14.385546,39.598064,1,5
-33.291702,20.040138,1,1
-31.544937,-39.63897,0,5
-41.268864,42.85012,1,1
-42.854313,-17.74737,0,4
46.2405,5.652962,3,2
16.30388,-24.309502,3,3
-8.710747,-35.182056,0,2
-7.7087283,12.829882,1,5
-41.539116,1.847436,0,1
12.494842,-10.983991,3,3
-24.511473,60.933815,1,5
61.64605,5.8931513,2,2
1.1379112,60.42326,1,1
-35.192966,2.7484584,0,4
82.05122,-1.1681705,2,2
5.64034,38.378082,1,1
-14.217882,39.57702,1,1
-54.1266,-31.600374,0,4
-23.70502,-47.113266,0,4
71.43854,-18.85491,2,2
40.262844,-15.681404,3,2
-10.793823,64.852394,1,5
-4.05364,-28.402678,0,3
-25.544834,5.7382646,0,4
-2.0195916,-37.298138,0,3
30.515047,-11.839134,3,3
-24.140553,40.7654,1,1
60.887054,-25.675316,2,2
-25.499746,44.83945,1,1
89.031525,-9.368366,2,2
-25.645426,64.82894,1,1
-42.002644,-8.2282505,0,3
60.583454,3.3784437,2,2
52.264194,-6.0333486,2,2
19.502329,44.53995,1,5
40.124195,-10.885317,3,2
3.211336,-34.028088,3,3
-48.40808,17.883236,1,1
-47.81817,31.674658,1,1
-6.988002,15.584729,1,1
6.63048,-15.676731,3,3
-35.686855,-49.40025,0,4
14.01003,5.13903,3,3
-24.81055,17.994152,1,5
74.508064,-12.585298,2,2
-28.883215,-13.63151,0,3
25.786634,-15.263722,3,3
-29.414318,22.670336,1,1
2.9008257,53.661465,1,5
52.519295,-12.784871,2,2
-17.91089,43.921787,1,5
-26.03191,43.799076,1,5
-2.0293143,38.46972,1,5
31.916838,-8.96034,3,3
17.903215,0.1649544,3,3
-28.875296,-32.817574,0,4
-7.311625,52.622856,1,5
26.931732,5.71963,3,3
-3.4698324,10.016248,1,5
-9.842384,64.13131,1,1
-9.62751,-33.19738,0,3
-41.601818,-36.405212,0,4
5.0999036,16.464996,0,5
-3.0782957,-43.036488,0,3
-34.677998,-30.110884,0,4
12.693119,65.13401,1,5
86.66435,-13.892353,2,2
29.034794,-38.706406,3,2
-47.868603,24.930517,1,1
51.39139,-1.5776937,2,2
-9.202436,-0.7724243,0,5
-29.581898,17.332067,1,4
-14.611574,11.074993,1,5
33.649254,-8.988723,3,2
-14.284727,-35.565033,0,4
-2.037899,-40.146782,3,3
-17.53815,8.958181,1,5
-26.972246,-20.685223,0,4
32.553547,-0.78925604,3,3
16.401958,-13.9828825,3,3
88.97019,-17.314913,2,2
-11.411906,60.13155,1,1
-10.642697,30.549131,1,5
-4.97141,-19.161291,0,4
36.722008,-29.776117,3,3
61.763912,-2.5883477,2,2
-33.202084,37.482628,1,1
-17.294033,26.089071,1,5
9.242572,-4.217164,3,3
-40.389217,43.812935,1,5
-48.699745,26.785439,1,1
-31.652887,10.309786,1,1
32.19695,-21.60753,3,2
-33.17424,53.92798,1,1
6.2333946,16.106583,0,5
8.429548,-24.256784,3,3
12.146693,33.326153,1,5
-22.187061,16.040434,1,1
-5.6847725,-12.914455,0,3
-35.174473,-49.3389,0,4
-3.5335302,37.425358,1,1
-51.391544,-43.54944,0,4
-40.249973,-33.016434,0,4
-41.665913,-23.672098,0,4
68.32314,-25.442472,2,2
18.567331,56.8454,1,5
-7.6695457,64.63088,1,1
3.8444614,51.13209,1,5
71.68466,0.19660325,2,2
-46.489967,-6.9375973,0,1
64.32531,-21.162416,2,2
-36.02246,-5.709703,0,1
-10.751756,-15.30982,0,5
17.976027,-25.903994,3,3
61.596375,3.2070467,2,2
-12.930372,-35.445717,0,4
-49.689777,-33.57584,0,4
55.293884,-13.651204,2,2
-6.252671,59.288986,1,1
-4.572385,64.37511,1,1
-30.171343,-50.86492,0,4
-43.32688,2.7342377,0,1
21.367044,-33.82698,3,3
72.425476,0.032095242,2,2
74.5066,-7.715553,2,2
-9.008031,-22.553364,0,3
-17.808144,34.673824,1,1
67.838264,-16.26891,2,2
64.63803,-10.861908,2,2
-36.94191,27.685957,1,1
-39.935287,-39.77118,0,4
49.23848,-2.4288843,2,2
-30.65236,-37.574116,0,5
3.0186362,-36.02753,3,3
-0.3778268,24.852053,1,5
-10.537037,7.218337,0,5
79.890625,-7.6542525,2,2
-4.800103,-19.693802,0,4
-45.67886,-34.163338,0,4
-11.833203,32.186806,1,5
-22.995333,-44.518223,0,4
-8.350546,10.54272,1,5
3.4935849,-32.763157,3,3
-28.325768,17.140787,1,5
-15.054737,-40.80206,0,3
13.475051,-24.064503,3,3
77.171104,-5.7855577,2,2
-33.024345,-5.5863714,0,5
-3.2034786,-36.99075,0,3
-1.9342849,14.106236,1,5
11.807031,-21.862392,3,3
-3.0942137,16.339033,1,5
4.7364745,21.627768,1,5
68.19279,-6.1046305,2,2
80.111046,0.3359203,2,2
-12.313882,-26.73451,0,4
-13.903221,-12.367787,0,4
5.6778407,-28.163982,3,2
-47.628643,35.787464,1,1
5.3197775,-31.97001,3,3
-6.3186793,-12.196533,0,4
12.044319,58.03947,1,5
-47.794163,-42.784622,0,4
3.963177,-6.9151397,3,3
-43.761368,-12.841306,0,1
-43.608288,4.087512,0,1
-5.324984,42.0308,1,5
35.883938,-7.7964025,3,2
-0.79496753,-40.642902,3,3
25.854645,-28.70849,3,3
-0.72671545,-42.35272,3,3
27.325794,-1.092035,3,3
-18.724241,41.97984,1,1
4.129314,15.569007,0,5
-19.989975,-23.150124,0,3
-35.798195,33.311665,1,1
-27.796875,32.04534,1,1
-36.792416,30.50261,1,1
17.804514,-26.963655,3,3
-51.72404,-18.289728,0,1
60.1737,-10.71438,2,2
72.271545,-5.6037297,2,2
-1.2785711,54.288013,1,5
37.86301,-26.910696,3,2
-48.491882,28.45488,1,1
-51.212425,-42.825905,0,4
76.10739,-14.748477,2,2
21.566843,-29.094072,3,3
-18.013155,12.163739,1,5
15.880851,23.367945,3,5
-25.962177,40.716904,1,5
-29.801023,15.053032,1,3
0.11965244,61.476852,1,1
79.140915,-15.317274,2,2
-35.174236,-18.570185,0,4
-19.594666,20.427544,1,1
-49.76973,9.679174,0,1
5.6012864,-18.295889,3,2
-18.808304,-44.389652,0,4
-1.5150162,-36.435204,0,3
-52.655632,20.049774,1,1
-49.28227,25.292904,1,1
49.872116,-2.2403421,2,2
34.35469,-0.3826799,3,3
26.894928,-33.628418,3,3
-7.0340676,6.9254375,1,5
24.0816,-28.776308,3,3
-47.695774,9.053997,0,1
18.332306,-25.315212,3,3
-8.003725,28.01962,1,1
27.01137,-21.574257,3,2
17.829817,21.03769,0,5
70.93965,-5.118238,2,2
-42.35234,-8.055874,0,4
72.56813,-13.825146,2,2
9.386012,32.312492,1,5
24.191832,6.9226403,3,3
9.420337,34.594006,1,5
-49.0093,11.449183,0,1
-14.21764,-39.178463,0,4
35.608994,2.4483452,3,3
-2.5862427,-31.483368,3,4
22.152924,-3.1975625,3,3
-35.205627,24.100094,1,5
75.18937,-17.03237,2,2
-15.6059065,20.068453,1,5
-19.768417,14.91301,1,5
75.63111,-21.5515,2,2
-0.9808049,-23.990347,3,3
20.130163,-2.5869262,3,3
7.0253234,-14.452452,3,3
-41.02394,24.537815,1,1
-29.701221,21.384897,1,5
-41.73326,-31.818666,0,4
72.67614,-24.717188,2,2
-43.421658,-13.2788515,0,4
-40.669216,-21.801683,0,4
51.44066,-22.329292,3,2
13.942713,38.172634,1,5
-29.036257,-43.290638,0,4
78.54897,-11.878436,2,2
67.100334,-28.50457,2,2
-24.426443,41.844833,1,1
11.660746,25.729834,1,5
24.325296,2.1995134,3,3
-31.04651,10.092135,0,5
-31.282326,37.750652,1,1
41.033028,-13.644491,3,2
74.796196,-13.019363,2,2
-33.54391,-29.60846,0,4
-35.704914,-41.294693,0,4
16.297764,32.946007,1,5
-40.525517,-21.93711,0,4
48.760708,-11.749566,2,2
5.8916054,39.31087,1,5
-13.933918,30.199081,1,5
-22.087492,16.124403,1,1
-26.573448,37.037384,1,1
56.448368,0.23504065,2,2
74.295296,-10.6361475,2,2
33.837185,6.631081,3,3
-17.477535,-14.427465,0,1
12.164854,53.41705,1,5
51.027122,-17.413982,2,2
-41.013622,-53.09646,0,4
-15.793371,8.451343,1,5
5.0610833,-4.6632686,3,3
37.20562,-30.25488,3,2
2.4313433,-41.420895,3,2
-34.403908,-29.889704,0,4
15.137906,23.469864,3,5
6.120287,46.03661,1,5
48.887016,-16.449482,2,2
-30.120846,-36.845314,0,4
14.601444,-26.569689,3,3
75.52141,-17.890749,2,2
11.826792,-31.704407,3,3
81.698,-16.132809,2,2
-23.158861,44.046272,1,1
-46.100616,-3.8850045,0,3
-50.451458,6.209738,0,5
-49.3954,-18.149866,0,4
13.947693,-26.652817,3,3
-0.29869395,29.399033,1,5
45.60591,-1.5073928,2,3
17.730904,51.27912,1,5
64.973915,-9.04021,2,2
-47.13806,22.439875,1,1
-33.605976,-49.026894,0,4
-6.726204,33.43507,1,5
-30.79904,45.88844,1,5
-14.312184,29.812654,1,5
-44.212784,38.556995,1,5
14.334659,62.8822,1,5
-24.265892,19.37925,1,1
-32.113297,40.19951,1,1
55.555508,-1.891738,2,2
42.917564,-30.929436,3,2
50.455544,-23.259264,3,2
-47.36041,12.537636,0,1
-40.2089,-48.291306,0,4
-28.660765,59.162342,1,5
61.681084,-2.5137606,2,2
12.818053,-3.1072297,3,3
17.128452,-8.872193,3,3
-32.80139,-29.231924,0,4
-2.3166606,36.884594,1,5
-55.702843,-7.25528,0,4
35.133163,5.0024967,3,3
-16.70425,2.3235292,0,5
-49.32613,16.234753,0,1
3.7010486,29.380749,1,5
-22.868229,-24.215378,0,3
-42.33187,18.786135,1,1
37.15073,-31.201591,3,2
-49.219982,-39.80209,0,4
8.125818,-9.240129,3,3
25.923794,-14.718371,3,3
71.33118,0.581325,2,2
39.95489,-18.929953,3,3
-31.954514,-39.300404,0,4
